PlayerID,PlayerName,SeasonYear,Team,Role,ModelVersion,MappingVersion,G,GS,IP,BF,Confidence,IncompleteSeason,AsOfDate,ControlScore,HRSuppressionScore,StaminaScore,StuffScore,ControlRatingRaw,HRSuppressionRatingRaw,StaminaRatingRaw,StuffRatingRaw,ControlRatingDisplay,HRSuppressionRatingDisplay,StaminaRatingDisplay,StuffRatingDisplay
146,杜家明,2015,中信兄弟,Swingman,B_Role-v0.1,B_QuadraticTanh-v1,17,1,28,137,Provisional,False,2026-08-11,-0.568998924146,0.611129756298,-1.1218398932,-0.663815473122,60.4754045688,69.5525720849,55.4120695513,59.6459757813,60,70,55,60
146,杜家明,2016,中信兄弟,Swingman,B_Role-v0.1,B_QuadraticTanh-v1,15,3,35,162,Provisional,False,2026-08-11,0.208778044799,-0.469074104089,-0.719460440185,-1.01121032295,66.5222356161,61.3281839405,59.1506032396,56.463314305,67,61,59,56
164,陳琥,2018,中信兄弟,Swingman,B_Role-v0.1,B_QuadraticTanh-v1,27,15,94.6666666667,441,Regular,False,2026-08-11,-1.2694098257,0.618544758644,1.09923236626,0.892191716395,53.9906009601,69.609467412,73.359994163,71.7310973221,54,70,73,72
164,陳琥,2024,中信兄弟,RP,B_Role-v0.1,B_QuadraticTanh-v1,40,0,40.3333333333,174,Regular,False,2026-08-11,0.0970588770752,0.254846630918,0.548796855393,0.65692940604,65.7030059067,66.8630562434,69.0756680489,69.9045325562,66,67,69,70
164,陳琥,2025,中信兄弟,RP,B_Role-v0.1,B_QuadraticTanh-v1,29,0,45.6666666667,202,Regular,False,2026-08-11,-1.51074148428,0.22178935697,3.57821797518,-1.05900012001,51.6397036071,66.6183208957,92.2122920835,56.0109782657,52,67,92,56
164,陳琥,2026,中信兄弟,RP,B_Role-v0.1,B_QuadraticTanh-v1,32,0,36.6666666667,148,Regular,True,2026-08-11,-0.619918862676,-1.39091302993,2.81759109494,0.466887239112,60.0323321514,52.8092385893,86.8491233541,68.4528803561,60,53,87,68
166,江忠城,2015,中信兄弟,RP,B_Role-v0.1,B_QuadraticTanh-v1,29,0,26.6666666667,138,Provisional,False,2026-08-11,-0.0252435444678,-2.02793860815,-1.25896764302,0.84610348844,64.8173560066,46.6640779215,54.0917525328,71.3710092029,65,47,54,71
166,江忠城,2016,中信兄弟,Swingman,B_Role-v0.1,B_QuadraticTanh-v1,18,4,30,149,Provisional,False,2026-08-11,-0.711503418088,-0.977097303402,-1.13365660302,1.34863075242,59.2218138709,56.7843774085,55.298969358,75.3406020385,59,57,55,75
166,江忠城,2017,中信兄弟,Swingman,B_Role-v0.1,B_QuadraticTanh-v1,43,2,50,234,Regular,False,2026-08-11,-0.404586335336,-0.033846028097,-1.07297657233,0.829324482654,61.8662269917,64.7547088387,55.8781601944,71.240170501,62,65,56,71
166,江忠城,2018,中信兄弟,Swingman,B_Role-v0.1,B_QuadraticTanh-v1,22,1,22,112,Provisional,False,2026-08-11,0.171977128796,-0.516807518113,-1.343274508,0.527125601943,66.2512219916,60.9236427771,53.2732461051,68.9104539482,66,61,53,69
166,江忠城,2019,中信兄弟,RP,B_Role-v0.1,B_QuadraticTanh-v1,34,0,31,150,Regular,False,2026-08-11,-0.946960067432,-0.992171139315,-0.675296643621,-0.205567171742,57.066674456,56.6427008894,59.5442716305,63.4617469411,57,57,60,63
166,江忠城,2026,中信兄弟,RP,B_Role-v0.1,B_QuadraticTanh-v1,31,0,26.3333333333,112,Provisional,True,2026-08-11,-0.489074434456,1.42131777514,-1.20779087018,-1.16506494331,61.1593209162,75.9202790112,54.5863649072,54.9976785925,61,76,55,55
169,陳冠偉,2021,味全龍,RP,B_Role-v0.1,B_QuadraticTanh-v1,27,0,25,95,Provisional,False,2026-08-11,0.733618261964,-2.15062574814,-1.21480192131,1.60710678398,70.4966553173,45.5303901694,54.5187230206,77.4041166203,70,46,55,77
169,陳冠偉,2022,味全龍,RP,B_Role-v0.1,B_QuadraticTanh-v1,49,0,46,180,Regular,False,2026-08-11,0.326278765017,0.464986130063,0.405421265198,2.42098351619,67.3948483494,68.438480082,67.988592389,83.8360941708,67,68,68,84
169,陳冠偉,2023,味全龍,RP,B_Role-v0.1,B_QuadraticTanh-v1,58,0,55,225,Qualified,False,2026-08-11,1.06114940683,-0.861442637868,1.25734768661,1.37615662762,73.0591331712,57.8602792948,74.6139082107,75.5600302711,73,58,75,76
169,陳冠偉,2024,味全龍,RP,B_Role-v0.1,B_QuadraticTanh-v1,58,0,56,220,Qualified,False,2026-08-11,2.06609000612,0.661028373681,1.39452180367,2.87541252245,81.0578616806,69.9360942465,75.7064956172,87.2778688739,81,70,76,87
169,陳冠偉,2025,味全龍,RP,B_Role-v0.1,B_QuadraticTanh-v1,49,0,45.6666666667,183,Regular,False,2026-08-11,-1.28550830572,0.666215846053,0.604772086106,-0.035781769,53.8345201344,69.9760516907,69.5038169582,64.7405835448,54,70,70,65
169,陳冠偉,2026,味全龍,RP,B_Role-v0.1,B_QuadraticTanh-v1,40,0,37.3333333333,141,Regular,True,2026-08-11,1.71596783692,0.628183276375,1.18583868921,0.231800713918,78.2736123544,69.6834746596,74.0459450798,66.6923458198,78,70,74,67
170,林凱威,2022,味全龍,RP,B_Role-v0.1,B_QuadraticTanh-v1,33,0,33.3333333333,139,Regular,False,2026-08-11,1.19834389976,-0.624436411624,-0.403469964852,-0.36164523612,74.145172657,59.9927560776,61.8754534425,62.2189274006,74,60,62,62
170,林凱威,2023,味全龍,RP,B_Role-v0.1,B_QuadraticTanh-v1,51,0,52.6666666667,214,Qualified,False,2026-08-11,1.26134292166,0.0540496805553,1.2813845887,0.784382437454,74.6456774804,65.3904625159,74.8050984589,70.8904255785,75,65,75,71
170,林凱威,2024,味全龍,RP,B_Role-v0.1,B_QuadraticTanh-v1,47,0,45,190,Regular,False,2026-08-11,1.37042717831,-1.0402149192,0.62640439795,-0.571425992093,75.514347015,56.1891237139,69.6698116222,60.4544130892,76,56,70,60
170,林凱威,2025,味全龍,RP,B_Role-v0.1,B_QuadraticTanh-v1,35,0,33,147,Regular,False,2026-08-11,-0.531509053458,0.311997820576,-0.290807588229,0.258247737546,60.797997458,67.2882132661,62.7907299204,66.8882855917,61,67,63,67
170,林凱威,2026,味全龍,RP,B_Role-v0.1,B_QuadraticTanh-v1,38,0,37,154,Regular,True,2026-08-11,0.738501009602,-0.272805608588,1.42647840052,-0.445220302936,70.5344689562,62.9340121158,75.9614615505,61.528357324,71,63,76,62
171,李建勳,2021,富邦悍將,RP,B_Role-v0.1,B_QuadraticTanh-v1,27,0,28.3333333333,111,Provisional,False,2026-08-11,-0.794837583041,0.362302539742,-0.494633522933,-0.220479546423,58.470083143,67.664526163,61.1122207764,63.3457250694,58,68,61,63
171,李建勳,2022,富邦悍將,RP,B_Role-v0.1,B_QuadraticTanh-v1,33,0,26.3333333333,123,Provisional,False,2026-08-11,0.244115859449,0.041779421643,-2.18889064181,0.0330446690749,66.7835160891,65.3015928041,45.1824347044,65.2384107642,67,65,45,65
171,李建勳,2026,富邦悍將,RP,B_Role-v0.1,B_QuadraticTanh-v1,37,0,32.6666666667,150,Regular,True,2026-08-11,-0.889404848673,-0.320660047246,0.0933728731905,0.419344354492,57.6020520327,62.5513027092,65.6761571163,68.0935246444,58,63,66,68
172,陳冠宇,2021,樂天桃猿,Swingman,B_Role-v0.1,B_QuadraticTanh-v1,21,6,48.3333333333,231,Regular,False,2026-08-11,-1.36084914524,-1.80209049932,-0.815854505871,0.371744534914,53.1021669319,48.8089219199,58.2784906463,67.7353714496,53,49,58,68
172,陳冠宇,2022,樂天桃猿,Swingman,B_Role-v0.1,B_QuadraticTanh-v1,23,6,55.6666666667,238,Regular,False,2026-08-11,0.338539913636,1.32730853146,-0.0712285767979,2.15902021009,67.4865262504,75.170714094,64.4800895788,81.7909454954,67,75,64,82
172,陳冠宇,2023,樂天桃猿,RP,B_Role-v0.1,B_QuadraticTanh-v1,41,0,39,166,Regular,False,2026-08-11,0.475166706716,-0.902228328353,0.0627444863069,0.693039460292,68.5156239588,57.4832099203,65.4535165378,70.1829186095,69,57,65,70
172,陳冠宇,2024,樂天桃猿,RP,B_Role-v0.1,B_QuadraticTanh-v1,54,0,50.3333333333,211,Qualified,False,2026-08-11,0.714158765648,1.98267945066,0.891460335885,0.509467459372,70.3460868101,80.3972791752,71.7253751889,68.7760659358,70,80,72,69
172,陳冠宇,2025,樂天桃猿,RP,B_Role-v0.1,B_QuadraticTanh-v1,55,0,53.3333333333,202,Qualified,False,2026-08-11,0.871195073838,0.837011656234,1.27602196167,1.71788173368,71.566924541,71.3000959149,74.7624329317,78.2888918752,72,71,75,78
172,陳冠宇,2026,樂天桃猿,RP,B_Role-v0.1,B_QuadraticTanh-v1,37,0,36.3333333333,144,Regular,True,2026-08-11,-0.241856805135,-0.393700335264,1.39124044441,2.17552245383,63.1783858767,61.9560671289,75.6803227416,81.9207629813,63,62,76,82
173,陳柏清,2024,台鋼雄鷹,SP,B_Role-v0.1,B_QuadraticTanh-v1,19,18,102,438,Regular,False,2026-08-11,-1.9572573062,0.598200556171,-0.496694034841,-1.27673499882,47.3282639592,69.453448436,61.0947447113,53.9196008367,47,69,61,54
173,陳柏清,2025,台鋼雄鷹,Swingman,B_Role-v0.1,B_QuadraticTanh-v1,42,5,62.6666666667,272,Regular,False,2026-08-11,-0.636648390566,0.69340167968,0.208300360887,-0.416526039417,59.8855585777,70.1857149629,66.5187106666,61.7673604301,60,70,67,62
173,陳柏清,2026,台鋼雄鷹,RP,B_Role-v0.1,B_QuadraticTanh-v1,37,0,38.6666666667,158,Regular,True,2026-08-11,0.828732763444,-0.225606355903,2.21715617155,-0.0160668368428,71.2355589737,63.3057020461,82.2477525442,64.8839577994,71,63,82,65
174,呂彥青,2021,中信兄弟,SP,B_Role-v0.1,B_QuadraticTanh-v1,13,11,60.6666666667,268,Provisional,False,2026-08-11,-1.2887179018,-0.775821766421,-1.18854970081,0.241350213176,53.8033827662,58.6427531728,54.771792636,66.7630311133,54,59,55,67
174,呂彥青,2022,中信兄弟,Swingman,B_Role-v0.1,B_QuadraticTanh-v1,51,1,63.6666666667,253,Regular,False,2026-08-11,0.557229858809,0.707797716667,-0.498406548778,1.40173187521,69.1400419292,70.2969143511,61.0802127304,75.7640099104,69,70,61,76
174,呂彥青,2023,中信兄弟,RP,B_Role-v0.1,B_QuadraticTanh-v1,54,0,58.6666666667,246,Qualified,False,2026-08-11,1.06864930712,-1.16100124087,1.82869915081,1.88382151097,73.11834346,55.0367138401,79.1728401358,79.6117876683,73,55,79,80
174,呂彥青,2024,中信兄弟,RP,B_Role-v0.1,B_QuadraticTanh-v1,54,0,54,229,Qualified,False,2026-08-11,0.952116630362,0.733980676589,1.3898446013,0.0186100071483,72.2007553018,70.4994615232,75.6691896259,65.1341475037,72,70,76,65
174,呂彥青,2025,中信兄弟,RP,B_Role-v0.1,B_QuadraticTanh-v1,42,0,36.6666666667,173,Regular,False,2026-08-11,1.41195678235,-0.0725552299814,-0.2796941142,0.0533123377313,75.8455849647,64.470272832,62.8792831123,65.3851184213,76,64,63,65
174,呂彥青,2026,中信兄弟,RP,B_Role-v0.1,B_QuadraticTanh-v1,35,0,34,126,Regular,True,2026-08-11,1.84204010568,0.465400633419,0.965203819579,1.04926980931,79.2791298434,68.4416195931,72.3035340011,72.9653874084,79,68,72,73
175,鍾允華,2025,統一7-ELEVEn獅,RP,B_Role-v0.1,B_QuadraticTanh-v1,25,0,25,117,Provisional,False,2026-08-11,-1.40407374119,-0.0185052150614,-0.595751431354,1.71521219716,52.6809147141,64.866283682,60.243316597,78.2675796391,53,65,60,78
175,鍾允華,2026,統一7-ELEVEn獅,RP,B_Role-v0.1,B_QuadraticTanh-v1,35,0,34.6666666667,148,Regular,True,2026-08-11,0.169714349652,0.701238551218,1.21466408002,0.994698731801,66.2345947486,70.2462345859,74.2747347955,72.5354298417,66,70,74,73
176,張奕,2024,富邦悍將,RP,B_Role-v0.1,B_QuadraticTanh-v1,24,0,23.3333333333,103,Provisional,False,2026-08-11,0.378616950651,0.33001570893,-0.747353630004,0.592301610307,67.786978362,67.4227777277,58.9000151728,69.4082582215,68,67,59,69
176,張奕,2025,富邦悍將,Swingman,B_Role-v0.1,B_QuadraticTanh-v1,33,7,59,265,Regular,False,2026-08-11,1.20862249665,1.15362569085,0.197297838561,1.96052475897,74.2267638806,73.7905413233,66.4375719968,80.2214660205,74,74,66,80
176,張奕,2026,富邦悍將,RP,B_Role-v0.1,B_QuadraticTanh-v1,35,0,35,145,Regular,True,2026-08-11,-0.209284253486,-0.381420415814,1.33939421024,0.272406044502,63.4328820218,62.0570640466,75.2669987754,66.9934103583,63,62,75,67
177,林栚呈,2025,富邦悍將,RP,B_Role-v0.1,B_QuadraticTanh-v1,45,0,41,165,Regular,False,2026-08-11,1.07609229268,1.1476125486,0.186346651627,-0.623076179135,73.1771241025,73.7428992577,66.3569106992,60.0046769399,73,74,66,60
177,林栚呈,2026,富邦悍將,RP,B_Role-v0.1,B_QuadraticTanh-v1,34,0,33.6666666667,145,Regular,True,2026-08-11,-0.963481010303,-0.381420415814,1.06708446868,-1.19798629216,56.912082563,62.0570640466,73.1059877049,54.6808909043,57,62,73,55
178,廖任磊,2021,味全龍,Swingman,B_Role-v0.1,B_QuadraticTanh-v1,43,3,48.6666666667,230,Regular,False,2026-08-11,-3.18116984267,-0.932645315645,-1.33940833028,-0.546870056525,37.5124111266,57.2002996327,53.310863314,60.6661968026,38,57,53,61
178,廖任磊,2022,味全龍,Swingman,B_Role-v0.1,B_QuadraticTanh-v1,18,7,49.3333333333,215,Regular,False,2026-08-11,-1.80396513671,-0.364804100479,-0.0428915875899,-0.544760856413,48.7908797137,62.1931363281,64.6886132218,60.684325418,49,62,65,61
178,廖任磊,2025,富邦悍將,RP,B_Role-v0.1,B_QuadraticTanh-v1,28,0,26.3333333333,126,Provisional,False,2026-08-11,-0.910017057633,0.0843601124131,-0.79164437796,-1.35127474526,57.4109017656,65.6105578224,58.4991240725,53.1953843746,57,66,58,53
178,廖任磊,2026,富邦悍將,RP,B_Role-v0.1,B_QuadraticTanh-v1,34,0,30.3333333333,134,Regular,True,2026-08-11,-1.64022652391,1.62551559534,-0.21690216595,-1.98358943352,50.3767706473,77.5511893271,63.3736113739,47.0799692772,50,78,63,47
179,林子昱,2021,味全龍,SP,B_Role-v0.1,B_QuadraticTanh-v1,24,21,108.333333333,482,Regular,False,2026-08-11,-1.12906109256,-0.692506528606,-0.765251906763,-1.46094744843,55.3429709586,59.3913242466,58.7384464248,52.125913058,55,59,59,52
179,林子昱,2022,味全龍,Swingman,B_Role-v0.1,B_QuadraticTanh-v1,15,11,63.6666666667,282,Regular,False,2026-08-11,-1.7779387024,-0.462336029645,1.03014238709,-0.934455885689,49.0416483969,61.384863393,72.814555792,57.1834151421,49,61,73,57
179,林子昱,2023,味全龍,Swingman,B_Role-v0.1,B_QuadraticTanh-v1,30,8,64,292,Regular,False,2026-08-11,-0.814975503523,1.39975470423,-0.43885917959,1.03497395409,58.286519309,75.7482374521,61.5815106186,72.8526428062,58,76,62,73
179,林子昱,2024,味全龍,Swingman,B_Role-v0.1,B_QuadraticTanh-v1,17,3,33.3333333333,140,Provisional,False,2026-08-11,0.598552246403,0.0161040229661,-0.864199616775,-0.118568263368,69.4561433328,65.1160654108,57.8348755821,64.1268079292,69,65,58,64
179,林子昱,2025,味全龍,RP,B_Role-v0.1,B_QuadraticTanh-v1,53,0,50,203,Qualified,False,2026-08-11,1.13945507523,-0.997053103604,0.95919884552,-0.195531177364,73.6782852092,56.5967495029,72.2563656502,63.5394987042,74,57,72,64
179,林子昱,2026,味全龍,RP,B_Role-v0.1,B_QuadraticTanh-v1,34,0,31.3333333333,129,Regular,True,2026-08-11,1.74330741921,0.498660686654,0.168293824438,-1.04834323968,78.4918418814,68.6939244175,66.2241586948,56.1120934827,78,69,66,56
180,髙塩將樹,2024,統一7-ELEVEn獅,RP,B_Role-v0.1,B_QuadraticTanh-v1,20,0,21.6666666667,90,Provisional,False,2026-08-11,0.48733729505,-0.668267755442,-0.189590909017,1.15980508736,68.6079415682,59.6065676155,63.5853938941,73.8395118783,69,60,64,74
180,髙塩將樹,2025,統一7-ELEVEn獅,RP,B_Role-v0.1,B_QuadraticTanh-v1,51,0,65.6666666667,258,Qualified,False,2026-08-11,0.519781125411,1.85137131401,3.15456287404,1.6281193593,68.8545330702,79.3534536601,89.3027772766,77.5719908035,69,79,89,78
180,髙塩將樹,2026,統一7-ELEVEn獅,RP,B_Role-v0.1,B_QuadraticTanh-v1,34,0,31.6666666667,135,Regular,True,2026-08-11,0.689035727325,0.564114226017,0.2966924879,-0.740187542308,70.1520146379,69.1926285803,67.1741038465,58.9645355315,70,69,67,59
181,莊昕諺,2024,樂天桃猿,RP,B_Role-v0.1,B_QuadraticTanh-v1,50,0,44.3333333333,185,Regular,False,2026-08-11,1.39691278075,-0.369881505859,0.300220786781,-0.795059151518,75.7255675228,62.15162929,67.2003930822,58.4680673886,76,62,67,58
181,莊昕諺,2025,樂天桃猿,RP,B_Role-v0.1,B_QuadraticTanh-v1,46,0,41,178,Regular,False,2026-08-11,-0.111522889164,-0.0198178368609,0.121282984275,-2.12576025802,64.1797731075,64.856762529,65.8797446852,45.7580037018,64,65,66,46
181,莊昕諺,2026,樂天桃猿,RP,B_Role-v0.1,B_QuadraticTanh-v1,34,0,34.3333333333,143,Regular,True,2026-08-11,-0.860493528152,0.649239528019,1.3238817956,-0.489356555114,57.8690218026,69.8453483414,75.1434186272,61.1569323287,58,70,75,61
182,蘇俊璋,2020,樂天桃猿,RP,B_Role-v0.1,B_QuadraticTanh-v1,60,0,50.6666666667,220,Qualified,False,2026-08-11,1.57944545174,-1.98188525953,-0.624519510276,1.73636653786,77.1831152143,47.0960087439,59.992027688,78.4364459427,77,47,60,78
182,蘇俊璋,2024,樂天桃猿,RP,B_Role-v0.1,B_QuadraticTanh-v1,47,0,42.3333333333,187,Regular,False,2026-08-11,0.264143568951,1.10063362253,0.209959518529,-0.72485461547,66.9320425579,73.3710737601,66.5309548082,59.1022588843,67,73,67,59
182,蘇俊璋,2025,樂天桃猿,RP,B_Role-v0.1,B_QuadraticTanh-v1,43,0,37,160,Regular,False,2026-08-11,1.21838783135,-0.872505162316,-0.295556365751,-1.54807649284,74.3043065486,57.7582701345,62.7527947898,51.2751985112,74,58,63,51
182,蘇俊璋,2026,樂天桃猿,RP,B_Role-v0.1,B_QuadraticTanh-v1,33,0,26.6666666667,107,Provisional,True,2026-08-11,0.716118711493,1.37255966721,-1.46192905496,0.378759990549,70.3612423003,75.5313496478,52.1163295533,67.7880528612,70,76,52,68
183,曾峻岳,2021,富邦悍將,RP,B_Role-v0.1,B_QuadraticTanh-v1,57,0,55,215,Qualified,False,2026-08-11,0.744250312083,-0.0204699204427,0.878783995252,1.91625282086,70.579010396,64.8520308297,71.6262383932,79.8697436145,71,65,72,80
183,曾峻岳,2022,富邦悍將,RP,B_Role-v0.1,B_QuadraticTanh-v1,47,0,50.3333333333,203,Qualified,False,2026-08-11,-0.237260383161,0.614269742046,1.34154133374,2.07165511397,63.2144671607,69.5766610295,75.2841072607,81.1018533347,63,70,75,81
183,曾峻岳,2023,富邦悍將,RP,B_Role-v0.1,B_QuadraticTanh-v1,54,0,51.6666666667,200,Qualified,False,2026-08-11,0.493748176416,0.981091295338,1.02477220524,2.22702333112,68.6566110646,72.4284007379,72.7722332722,82.3251336463,69,72,73,82
183,曾峻岳,2024,富邦悍將,RP,B_Role-v0.1,B_QuadraticTanh-v1,47,0,47.3333333333,189,Regular,False,2026-08-11,0.878605493133,1.1164793197,0.990793667443,2.85791900887,71.6248429349,73.4964092796,72.5047069516,87.1484706766,72,73,73,87
183,曾峻岳,2025,富邦悍將,RP,B_Role-v0.1,B_QuadraticTanh-v1,34,0,36,149,Regular,False,2026-08-11,0.0777983716856,1.00392066212,0.426293749736,0.514365341584,65.5628425869,72.6080070851,68.1459515903,68.8133204485,66,73,68,69
183,曾峻岳,2026,富邦悍將,RP,B_Role-v0.1,B_QuadraticTanh-v1,32,0,33.6666666667,130,Regular,True,2026-08-11,1.42936406758,0.509667656022,1.58977887558,3.2223132515,75.9844909175,68.7775883638,77.2656748982,89.7820547751,76,69,77,90
184,蔡齊哲,2018,中信兄弟,Swingman,B_Role-v0.1,B_QuadraticTanh-v1,15,9,51.6666666667,255,Regular,False,2026-08-11,-0.415898442391,-0.615192074988,0.211094440966,-0.690077995202,61.7725658124,60.0736951846,66.5393315282,59.4129428673,62,60,67,59
184,蔡齊哲,2019,中信兄弟,SP,B_Role-v0.1,B_QuadraticTanh-v1,15,12,64.3333333333,285,Provisional,False,2026-08-11,-0.453782115564,-0.893593813585,-1.62508690122,-0.938853182771,61.4566636856,57.5632591894,50.5241884859,57.1423877639,61,58,51,57
184,蔡齊哲,2020,中信兄弟,RP,B_Role-v0.1,B_QuadraticTanh-v1,52,0,51.3333333333,221,Qualified,False,2026-08-11,0.954032919193,0.466305662495,0.2055078518,0.0793902536208,72.2158001119,68.4484748371,66.4981077736,65.5744148903,72,68,66,66
184,蔡齊哲,2021,中信兄弟,RP,B_Role-v0.1,B_QuadraticTanh-v1,56,0,62.3333333333,251,Qualified,False,2026-08-11,0.184574580227,-0.915726338193,1.68098365106,-0.615903621178,66.3438677568,57.3578389285,77.9942622815,60.067471627,66,57,78,60
184,蔡齊哲,2023,中信兄弟,RP,B_Role-v0.1,B_QuadraticTanh-v1,49,0,45,195,Regular,False,2026-08-11,1.50371875058,-0.0998729340008,0.429761614953,0.00183230483852,76.5781586403,64.2670575994,68.1721264942,65.0131941053,77,64,68,65
184,蔡齊哲,2024,中信兄弟,RP,B_Role-v0.1,B_QuadraticTanh-v1,45,0,45.3333333333,193,Regular,False,2026-08-11,0.623935532869,-1.00647526314,0.864219666167,-1.1139942469,69.650852229,56.5079730356,71.5124300011,55.4870817967,70,57,72,55
184,蔡齊哲,2025,中信兄弟,RP,B_Role-v0.1,B_QuadraticTanh-v1,54,0,45,179,Regular,False,2026-08-11,1.28662019413,-0.00937350126618,0.282127823832,-1.72890473111,74.846759319,64.9323878675,67.0656858132,49.5156070758,75,65,67,50
184,蔡齊哲,2026,中信兄弟,RP,B_Role-v0.1,B_QuadraticTanh-v1,32,0,25,102,Provisional,True,2026-08-11,-1.23303514016,-0.95143475214,-1.95723420258,-0.62483368294,54.3426294712,57.0248423793,47.328482236,59.9892737208,54,57,47,60
185,黃群,2024,台鋼雄鷹,RP,B_Role-v0.1,B_QuadraticTanh-v1,52,0,51,214,Qualified,False,2026-08-11,-0.229823997133,-0.778943844333,1.11980622891,0.0859483571421,63.2727248316,58.6144485957,73.5227346954,65.6221127376,63,59,74,66
185,黃群,2025,台鋼雄鷹,RP,B_Role-v0.1,B_QuadraticTanh-v1,25,0,25,111,Provisional,False,2026-08-11,-0.911734667392,-0.0889675852878,-0.595751431354,1.02776120187,57.394943347,64.3484273495,60.243316597,72.7957882669,57,64,60,73
185,黃群,2026,台鋼雄鷹,RP,B_Role-v0.1,B_QuadraticTanh-v1,28,0,27,113,Provisional,True,2026-08-11,-0.524791047202,1.43096090792,-0.135721324806,0.677921611275,60.855472884,75.9972350689,63.9972925324,70.0662760458,61,76,64,70
186,李振昌,2018,中信兄弟,RP,B_Role-v0.1,B_QuadraticTanh-v1,26,0,25.3333333333,101,Provisional,False,2026-08-11,0.688631553146,0.766801767069,-0.889461819529,0.358480576524,70.1488954196,70.7538973095,57.6015246283,67.63586811,70,71,58,68
186,李振昌,2019,中信兄弟,RP,B_Role-v0.1,B_QuadraticTanh-v1,52,0,50,194,Qualified,False,2026-08-11,2.02400920088,1.10219507499,0.90861416152,2.50276389038,80.7248744487,73.3834207839,71.859647171,84.4666205859,81,73,72,84
186,李振昌,2020,中信兄弟,RP,B_Role-v0.1,B_QuadraticTanh-v1,51,0,51.3333333333,202,Qualified,False,2026-08-11,0.303166428913,-0.469412279883,0.322732521729,3.13221300194,67.2223483703,61.3253364648,67.368354119,89.1435788588,67,61,67,89
186,李振昌,2021,中信兄弟,RP,B_Role-v0.1,B_QuadraticTanh-v1,53,0,52,206,Qualified,False,2026-08-11,0.256615840428,1.83483491069,0.724578053642,1.94125745816,66.8761790584,79.2217287962,70.4266799559,80.0684571861,67,79,70,80
186,李振昌,2022,中信兄弟,RP,B_Role-v0.1,B_QuadraticTanh-v1,42,0,40,160,Regular,False,2026-08-11,1.21045532933,-0.439661241798,-0.0966030408497,0.745240136813,74.2413157916,61.5748139185,64.2914899021,70.5866806804,74,62,64,71
186,李振昌,2024,中信兄弟,RP,B_Role-v0.1,B_QuadraticTanh-v1,42,0,38.3333333333,178,Regular,False,2026-08-11,-0.810606441487,1.76356299891,-0.0242606721562,-0.578673572371,58.3264055372,78.6534717556,64.8245006191,60.3916528463,58,79,65,60
186,李振昌,2025,中信兄弟,RP,B_Role-v0.1,B_QuadraticTanh-v1,41,0,40,163,Regular,False,2026-08-11,0.146643459569,-1.49142714099,0.346731161212,0.87913339039,66.0653107653,51.8283043156,67.5478367326,71.6289698684,66,52,68,72
186,李振昌,2026,中信兄弟,RP,B_Role-v0.1,B_QuadraticTanh-v1,27,0,25,106,Provisional,True,2026-08-11,-0.875315346561,-2.02313705672,-0.782017649632,-0.236175784407,57.7323251697,46.7089604632,58.5865643255,63.2229730663,58,47,59,63
187,李超,2025,味全龍,RP,B_Role-v0.1,B_QuadraticTanh-v1,36,0,31.3333333333,134,Regular,False,2026-08-11,-0.835619184581,0.861864621789,-0.713083038654,-0.694180661057,58.097609755,71.4940367655,59.207686987,59.3764144349,58,71,59,59
187,李超,2026,味全龍,RP,B_Role-v0.1,B_QuadraticTanh-v1,27,0,25.6666666667,105,Provisional,True,2026-08-11,-0.328646158148,0.222063560433,-0.458643237948,-0.0487026769167,62.486868506,66.6203473008,61.4158812734,64.6460320639,62,67,61,65
188,王志煊,2023,樂天桃猿,RP,B_Role-v0.1,B_QuadraticTanh-v1,43,0,35,126,Regular,False,2026-08-11,0.190508045584,1.01711023987,-0.645851971887,-0.0411408064885,66.3875499255,72.7118682446,59.8045637429,64.7014238441,66,73,60,65
188,王志煊,2024,樂天桃猿,RP,B_Role-v0.1,B_QuadraticTanh-v1,58,0,42.3333333333,171,Regular,False,2026-08-11,-0.219480653774,0.970143178538,-0.334980960647,-1.10209997625,63.3535149994,72.3423434055,62.4356433539,55.6006779372,63,72,62,56
188,王志煊,2025,樂天桃猿,RP,B_Role-v0.1,B_QuadraticTanh-v1,41,0,23,103,Provisional,False,2026-08-11,-1.9486917021,1.27168406753,-2.46481357809,-1.17253898667,47.4092393202,74.7279248349,42.7685421598,54.925844216,47,75,43,55
189,邱浩鈞,2015,統一7-ELEVEn獅,RP,B_Role-v0.1,B_QuadraticTanh-v1,36,0,46,233,Regular,False,2026-08-11,-2.44125020994,-0.0423447646572,0.654547794371,-0.396894500655,42.9674869008,64.6926152871,69.8861989741,61.9297361628,43,65,70,62
189,邱浩鈞,2016,統一7-ELEVEn獅,Swingman,B_Role-v0.1,B_QuadraticTanh-v1,23,1,29,127,Provisional,False,2026-08-11,0.541324891329,-0.192145013208,-1.35021126582,0.417997183861,69.018669312,63.5656720755,53.2057361955,68.0833654769,69,64,53,68
189,邱浩鈞,2017,統一7-ELEVEn獅,RP,B_Role-v0.1,B_QuadraticTanh-v1,61,0,54.3333333333,250,Qualified,False,2026-08-11,-0.311974251985,1.5348846745,0.506883105109,1.38160297202,62.6211992944,76.8271098034,68.7564152298,75.6034607413,63,77,69,76
